scenario_name,match_index,seed,board_size,scoring_mode,agent_a_color,agent_b_color,winner_label,turns,total_passes,termination_reason,total_time_seconds,average_move_time_seconds,agent_a_move_count,agent_b_move_count,agent_a_total_move_time_seconds,agent_b_total_move_time_seconds,agent_a_average_move_time_seconds,agent_b_average_move_time_seconds,agent_a_score,agent_b_score,agent_a_discs,agent_b_discs,score_margin_for_a,normalized_score_margin_for_a,agent_a_nodes_expanded_total,agent_b_nodes_expanded_total,agent_a_alpha_beta_prunes_total,agent_b_alpha_beta_prunes_total,agent_a_mcts_simulations_total,agent_b_mcts_simulations_total,agent_a_mcts_nodes_created_total,agent_b_mcts_nodes_created_total,agent_a_kind,agent_a_label,agent_a_minimax_depth,agent_a_minimax_evaluation,agent_a_minimax_use_move_ordering,agent_a_mcts_num_simulations,agent_a_mcts_exploration_constant,agent_a_mcts_rollout_policy,agent_a_mcts_rollout_heuristic_name,agent_a_mcts_rollout_topk,agent_a_mcts_time_limit_seconds,agent_b_kind,agent_b_label,agent_b_minimax_depth,agent_b_minimax_evaluation,agent_b_minimax_use_move_ordering,agent_b_mcts_num_simulations,agent_b_mcts_exploration_constant,agent_b_mcts_rollout_policy,agent_b_mcts_rollout_heuristic_name,agent_b_mcts_rollout_topk,agent_b_mcts_time_limit_seconds
minimax_d3_vs_d5_balanced,6,60048,6,standard,BLACK,WHITE,A,33,1,board_full,7.169416600023396,0.21689263939289516,17,16,0.8616961999214254,6.295760900044115,0.05068801176008385,0.3934850562527572,31,5,31,5,26,0.7222222222222222,744,4964,134,1145,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
minimax_d3_vs_d5_balanced,7,60049,6,standard,WHITE,BLACK,B,32,0,board_full,9.106411099986872,0.28418972812323773,16,16,0.8882217999780551,8.205849499965552,0.05551386249862844,0.512865593747847,17,19,17,19,-2,-0.05555555555555555,633,6736,160,1078,0,0,0,0,minimax,Minimax[d=3|eval=balanced],3,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=5|eval=balanced],5,balanced,True,,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,0,70042,6,standard,BLACK,WHITE,B,34,2,board_full,59.24562380000134,1.7421636705865453,17,17,10.783373499958543,48.450191299984,0.6343160882328555,2.8500112529402353,2,34,2,34,-32,-0.8888888888888888,0,0,0,0,1700,8500,1441,6649,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,1,70043,6,standard,WHITE,BLACK,B,33,1,board_full,61.92105529998662,1.8760440121184343,16,17,10.083706699952018,51.825745699956315,0.6302316687470011,3.0485732764680185,14,22,14,22,-8,-0.2222222222222222,0,0,0,0,1600,8500,1434,6873,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,2,70044,6,standard,BLACK,WHITE,B,32,0,board_full,59.42611080000643,1.8566897000018798,16,16,10.848009800014552,48.5660606000456,0.6780006125009095,3.03537878750285,15,21,15,21,-6,-0.16666666666666666,0,0,0,0,1600,8000,1405,6276,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,3,70045,6,standard,WHITE,BLACK,B,32,0,board_full,63.10688209999353,1.9717164875009985,16,16,10.154474100039806,52.940453499992145,0.6346546312524879,3.308778343749509,12,24,12,24,-12,-0.3333333333333333,0,0,0,0,1600,8000,1426,6935,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,4,70046,6,standard,BLACK,WHITE,B,34,2,board_full,60.47766169998795,1.778377397058648,17,17,11.154849599988665,49.30998190000537,0.656167623528745,2.900587170588551,3,33,3,33,-30,-0.8333333333333334,0,0,0,0,1700,8500,1401,6561,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,5,70047,6,standard,WHITE,BLACK,B,33,1,board_full,41.08224699998391,1.244705909089658,16,17,6.272773900011089,34.802521099947626,0.39204836875069304,2.0472071235263307,6,30,6,30,-24,-0.6666666666666666,0,0,0,0,1600,8500,1427,6718,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,6,70048,6,standard,BLACK,WHITE,B,27,3,no_moves_both,48.462291200004984,1.7945023925923225,14,13,8.313693500036607,40.1378710999561,0.5938352500026147,3.087528546150469,3,25,3,25,-22,-0.7857142857142857,0,0,0,0,1400,6500,1062,5022,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_100_vs_500,7,70049,6,standard,WHITE,BLACK,B,33,1,board_full,63.195992599998135,1.9146686151489671,16,17,10.15197569996235,53.03208859995357,0.6344984812476469,3.1195346235266803,4,32,4,32,-28,-0.7777777777777778,0,0,0,0,1600,8500,1375,6921,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,0,80042,6,standard,BLACK,WHITE,B,33,1,board_full,146.37727229998563,4.435299748482507,17,16,52.020357399916975,94.34453430000576,3.060021023524528,5.89653339375036,9,27,9,27,-18,-0.5,0,0,0,0,8500,16000,6820,12942,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,1,80043,6,standard,WHITE,BLACK,B,32,0,board_full,151.11535989999538,4.7219683656221605,16,16,48.17406879994087,102.92891889996827,3.0108792999963043,6.433057431248017,16,20,16,20,-4,-0.1111111111111111,0,0,0,0,8000,16000,6581,13217,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,2,80044,6,standard,BLACK,WHITE,B,32,0,board_full,150.0910457999853,4.689964140623488,16,16,53.042943399981596,97.03590909997001,3.3151839624988497,6.064744318748126,10,26,10,26,-16,-0.4444444444444444,0,0,0,0,8000,16000,6887,12807,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,3,80045,6,standard,WHITE,BLACK,B,33,1,board_full,153.57789590000175,4.653484981822795,16,17,48.588788200053386,104.97621620009886,3.0367992625033366,6.175071541182286,7,29,7,29,-22,-0.6111111111111112,0,0,0,0,8000,17000,6570,13822,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,4,80046,6,standard,BLACK,WHITE,DRAW,32,0,board_full,149.71582110002055,4.678202465626782,16,16,52.92658350002603,96.775895400031,3.3079114687516267,6.048493462501938,18,18,18,18,0,0.0,0,0,0,0,8000,16000,6792,12683,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,5,80047,6,standard,WHITE,BLACK,A,35,3,board_full,155.53697339998325,4.443490259998778,17,18,50.09683250001399,105.42532659994322,2.946872500000823,5.856962588885734,27,9,27,9,18,0.5,0,0,0,0,8500,18000,7122,13777,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,6,80048,6,standard,BLACK,WHITE,B,32,0,board_full,147.5683585999941,4.611140309373695,16,16,52.47270449998905,95.0837853999692,3.2795440312493156,5.942736587498075,15,21,15,21,-6,-0.16666666666666666,0,0,0,0,8000,16000,6601,12420,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_500_vs_1000,7,80049,6,standard,WHITE,BLACK,B,33,1,board_full,157.65238910002518,4.776556596967787,16,17,51.02949889993761,106.59686879999936,3.1893436812461005,6.270404047058785,8,28,8,28,-20,-0.5555555555555556,0,0,0,0,8000,17000,6690,13865,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,0,90042,6,standard,BLACK,WHITE,B,33,1,board_full,111.02517040001112,3.364020112124942,17,16,11.82091770003899,99.1917460000841,0.6953481000022935,6.199484125005256,12,24,12,24,-12,-0.3333333333333333,0,0,0,0,1700,16000,1522,13570,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,1,90043,6,standard,WHITE,BLACK,B,25,2,no_moves_both,105.09687300000223,4.203443259999622,12,13,9.313381199928699,95.77270030006184,0.7761150999940583,7.36713079231245,1,26,1,26,-25,-0.9259259259259259,0,0,0,0,1200,13000,944,9596,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,2,90044,6,standard,BLACK,WHITE,B,33,1,board_full,107.64236470000469,3.261476430302895,17,16,10.868480700039072,96.76024149995646,0.6393223941199454,6.047515093747279,11,25,11,25,-14,-0.3888888888888889,0,0,0,0,1700,16000,1455,12130,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,3,90045,6,standard,WHITE,BLACK,B,35,3,board_full,113.39536680001765,3.2395023857185152,17,18,10.232702800014522,103.14988070013351,0.6019236941185013,5.730548927785195,3,33,3,33,-30,-0.8333333333333334,0,0,0,0,1700,18000,1461,13848,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,4,90046,6,standard,BLACK,WHITE,B,32,0,board_full,107.70433619999676,3.3653437249995477,16,16,11.289859600015916,96.40113959996961,0.7056162250009947,6.025071224998101,10,26,10,26,-16,-0.4444444444444444,0,0,0,0,1600,16000,1438,12904,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,5,90047,6,standard,WHITE,BLACK,B,33,1,board_full,113.934929799987,3.4522227606053506,16,17,10.242271700059064,103.68107939991751,0.6401419812536915,6.09888702352456,8,28,8,28,-20,-0.5555555555555556,0,0,0,0,1600,17000,1438,13777,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,6,90048,6,standard,BLACK,WHITE,B,32,0,board_full,109.60041640000418,3.4246431843748724,16,16,11.145654000079958,98.44292789991596,0.6966033750049974,6.152682993744747,11,25,11,25,-14,-0.3888888888888889,0,0,0,0,1600,16000,1458,13170,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
mcts_random_100_vs_1000,7,90049,6,standard,WHITE,BLACK,B,33,1,board_full,114.44951179999043,3.467797527274039,16,17,10.409862599975895,104.0274558000674,0.6506164124984934,6.1192621058863175,10,26,10,26,-16,-0.4444444444444444,0,0,0,0,1600,17000,1395,13672,mcts,MCTS[sim=100|rollout=random|heur=lightweight|c=1.414],,,True,100,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=1000|rollout=random|heur=lightweight|c=1.414],,,True,1000,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,0,100042,6,standard,BLACK,WHITE,B,36,4,board_full,5.1987388000125065,0.14401827499952763,18,18,2.8090195000113454,2.375638399971649,0.15605663888951918,0.13197991110953605,3,33,3,33,-30,-0.8333333333333334,1960,1805,562,512,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,1,100043,6,standard,WHITE,BLACK,B,35,3,board_full,7.226758600008907,0.20610951143233772,17,18,3.7167637000093237,3.497069200122496,0.21863315882407786,0.19428162222902756,10,26,10,26,-16,-0.4444444444444444,2413,2166,604,698,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,2,100044,6,standard,BLACK,WHITE,B,36,4,board_full,5.074084799998673,0.14060451944209895,18,18,2.755384799966123,2.306377899949439,0.15307693333145128,0.1281321055527466,3,33,3,33,-30,-0.8333333333333334,1960,1805,562,512,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,3,100045,6,standard,WHITE,BLACK,B,35,3,board_full,6.954232500022044,0.19831703714527457,17,18,3.631962400075281,3.3091339000093285,0.21364484706325182,0.18384077222274048,10,26,10,26,-16,-0.4444444444444444,2413,2166,604,698,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,4,100046,6,standard,BLACK,WHITE,B,36,4,board_full,5.061951499985298,0.14022412777881577,18,18,2.7340262999932747,2.3140423000440933,0.15189034999962636,0.12855790555800517,3,33,3,33,-30,-0.8333333333333334,1960,1805,562,512,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,5,100047,6,standard,WHITE,BLACK,B,35,3,board_full,7.097935199999483,0.20243961714357803,17,18,3.5874419000465423,3.4979446999786887,0.21102599412038484,0.19433026110992715,10,26,10,26,-16,-0.4444444444444444,2413,2166,604,698,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,6,100048,6,standard,BLACK,WHITE,B,36,4,board_full,5.194156300014583,0.1439252916655581,18,18,2.8097077999264,2.371602700033691,0.1560948777736889,0.13175570555742727,3,33,3,33,-30,-0.8333333333333334,1960,1805,562,512,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
minimax_balanced_vs_aggressive,7,100049,6,standard,WHITE,BLACK,B,35,3,board_full,6.876490299997386,0.19607773428849343,17,18,3.497700400039321,3.3650203000579495,0.20574708235525416,0.18694557222544164,10,26,10,26,-16,-0.4444444444444444,2413,2166,604,698,0,0,0,0,minimax,Minimax[d=4|eval=balanced],4,balanced,True,,1.41421356237,random,lightweight,3,,minimax,Minimax[d=4|eval=aggressive],4,aggressive,True,,1.41421356237,random,lightweight,3,
mcts_random_vs_rollout_simple,0,110042,6,standard,BLACK,WHITE,B,34,2,board_full,216.704966099991,6.373308994113947,17,17,52.23599869996542,164.45650709990878,3.072705805880319,9.673912182347575,4,32,4,32,-28,-0.7777777777777778,0,0,0,0,8500,8500,6769,6698,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_random_vs_rollout_simple,1,110043,6,standard,WHITE,BLACK,B,33,1,board_full,242.59122470000875,7.350871196967394,16,17,49.00759959995048,193.57114989997353,3.062974974996905,11.386538229410208,12,24,12,24,-12,-0.3333333333333333,0,0,0,0,8000,8500,6641,6928,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_random_vs_rollout_simple,2,110044,6,standard,BLACK,WHITE,B,32,1,no_moves_both,220.7341578999767,6.897562909372027,16,16,53.14803469993058,167.5739783999743,3.321752168745661,10.473373649998393,11,24,11,24,-13,-0.37142857142857144,0,0,0,0,8000,8000,6673,6518,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_random_vs_rollout_simple,3,110045,6,standard,WHITE,BLACK,DRAW,32,0,board_full,237.1119263000146,7.4093458593715695,16,16,49.6836169999151,187.41545049997512,3.105226062494694,11.713465656248445,18,18,18,18,0,0.0,0,0,0,0,8000,8000,6611,6828,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_random_vs_rollout_simple,4,110046,6,standard,BLACK,WHITE,B,34,2,board_full,219.1599065999908,6.445510291178567,17,17,52.62682289996883,166.52052700010245,3.0956954647040487,9.795325117653086,3,33,3,33,-30,-0.8333333333333334,0,0,0,0,8500,8500,6875,6637,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_random_vs_rollout_simple,5,110047,6,standard,WHITE,BLACK,B,32,0,board_full,219.5027777000214,6.8590993218731455,16,16,46.998603999905754,172.4925743000349,2.9374127499941096,10.780785893752181,16,20,16,20,-4,-0.1111111111111111,0,0,0,0,8000,8000,6230,6730,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_random_vs_rollout_simple,6,110048,6,standard,BLACK,WHITE,B,33,1,board_full,219.97488150000572,6.6655305545454295,17,16,51.805297999992035,168.15721030000714,3.047370470587767,10.509825643750446,5,31,5,31,-26,-0.7222222222222222,0,0,0,0,8500,8000,6677,6552,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_random_vs_rollout_simple,7,110049,6,standard,WHITE,BLACK,B,33,1,board_full,129.0938633000187,3.911755539392206,16,17,26.56234279999626,102.52558999994653,1.6601464249997662,6.030917058820385,6,30,6,30,-24,-0.6666666666666666,0,0,0,0,8000,8500,6386,6881,mcts,MCTS[sim=500|rollout=random|heur=lightweight|c=1.414],,,True,500,1.41421356237,random,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,0,120042,6,standard,BLACK,WHITE,A,33,1,board_full,130.3717428999953,3.9505266818159726,17,16,61.94248439997318,68.42489609995391,3.643675552939599,4.2765560062471195,28,8,28,8,20,0.5555555555555556,0,0,0,0,8500,8000,6854,6652,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,1,120043,6,standard,WHITE,BLACK,A,34,2,board_full,137.4891164000146,4.043661552942734,17,17,60.57241730004898,76.912075500004,3.5630833705911167,4.524239735294352,32,4,32,4,28,0.7777777777777778,0,0,0,0,8500,8500,6649,6793,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,2,120044,6,standard,BLACK,WHITE,A,32,0,board_full,137.56600629998138,4.29879810312741,16,16,65.51176320004743,72.0497761000297,4.094485200002964,4.5031110062518565,25,11,25,11,14,0.3888888888888889,0,0,0,0,8000,8000,6823,6621,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,3,120045,6,standard,WHITE,BLACK,A,32,0,board_full,135.3549153000058,4.229705268750877,16,16,59.7019553000282,75.64861329999985,3.7313722062517627,4.728038331249991,24,12,24,12,12,0.3333333333333333,0,0,0,0,8000,8000,6616,6599,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,4,120046,6,standard,BLACK,WHITE,B,34,2,board_full,124.3967889000196,3.6585943705893658,17,17,58.96459470005357,65.42761389998486,3.468505570591386,3.848683170587345,15,21,15,21,-6,-0.16666666666666666,0,0,0,0,8500,8500,6358,6236,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,5,120047,6,standard,WHITE,BLACK,A,33,1,board_full,138.5823182000022,4.199327624244192,16,17,61.02950330002932,77.54830830002902,3.8143439562518324,4.561665194119354,21,15,21,15,6,0.16666666666666666,0,0,0,0,8000,8500,6935,6991,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,6,120048,6,standard,BLACK,WHITE,A,32,0,board_full,127.68263350002235,3.989946225001404,16,16,61.19277430002694,66.48550490001799,3.8245483937516838,4.155344056251124,24,12,24,12,12,0.3333333333333333,0,0,0,0,8000,8000,7038,6796,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_simple_vs_rollout_successor_eval,7,120049,6,standard,WHITE,BLACK,B,33,1,board_full,137.71105800001533,4.172927906057642,16,17,59.89148929991643,77.81513159998576,3.743218081244777,4.577360682352103,11,25,11,25,-14,-0.3888888888888889,0,0,0,0,8000,8500,6518,6808,mcts,MCTS[sim=500|rollout=rollout_simple|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_simple,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,
mcts_rollout_successor_eval_vs_rollout_topk,0,130042,6,standard,BLACK,WHITE,A,33,5,no_moves_both,155.40792349999538,4.709178769697301,17,16,79.96868280004128,75.43421659996966,4.70404016470831,4.714638537498104,31,1,31,1,30,0.9375,0,0,0,0,8500,8000,7279,6780,mcts,MCTS[sim=500|rollout=rollout_successor_eval|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_successor_eval,lightweight,3,,mcts,MCTS[sim=500|rollout=rollout_topk|heur=lightweight|c=1.414],,,True,500,1.41421356237,rollout_topk,lightweight,3,
